"" "ensembl_gene_id" "entrezgene_id"
"25389" "ENSG00000253832" NA
"25390" "ENSG00000278878" NA
"25391" "ENSG00000070614" 3340
"25392" "ENSG00000253670" NA
"25393" "ENSG00000280145" NA
"25394" "ENSG00000132024" 54862
"25395" "ENSG00000131669" 4814
"25396" "ENSG00000287185" NA
"25397" "ENSG00000262151" NA
"25398" "ENSG00000188000" 162998
"25399" "ENSG00000280153" NA
"25400" "ENSG00000182108" 28955
"25401" "ENSG00000164620" 285613
"25402" "ENSG00000267775" NA
"25403" "ENSG00000198890" 55170
"25404" "ENSG00000267418" NA
"25405" "ENSG00000165525" 9147
"25406" "ENSG00000286544" NA
"25407" "ENSG00000286369" NA
"25408" "ENSG00000179914" 55600
"25409" "ENSG00000214803" NA
"25410" "ENSG00000115526" 9486
"25411" "ENSG00000233291" NA
"25412" "ENSG00000253227" NA
"25413" "ENSG00000164715" 22853
"25414" "ENSG00000270725" NA
"25415" "ENSG00000285812" NA
"25416" "ENSG00000234772" NA
"25417" "ENSG00000182747" 340146
"25418" "ENSG00000237586" NA
"25419" "ENSG00000279788" NA
"25420" "ENSG00000230641" NA
"25421" "ENSG00000254979" NA
"25422" "ENSG00000275294" NA
"25423" "ENSG00000131591" 54991
"25424" "ENSG00000164983" 157378
"25425" "ENSG00000225774" NA
"25426" "ENSG00000214491" 730005
"25427" "ENSG00000279728" NA
"25428" "ENSG00000105953" 4967
"25429" "ENSG00000253482" NA
"25430" "ENSG00000185651" 7332
"25431" "ENSG00000254326" NA
"25432" "ENSG00000211952" NA
"25433" "ENSG00000253149" NA
"25434" "ENSG00000134802" 29015
"25435" "ENSG00000280164" NA
"25436" "ENSG00000183474" 728340
"25437" "ENSG00000183665" 55039
"25438" "ENSG00000254289" NA
"25439" "ENSG00000105538" 54922
"25440" "ENSG00000279998" NA
"25441" "ENSG00000270550" NA
"25442" "ENSG00000228869" NA
"25443" "ENSG00000278955" NA
"25444" "ENSG00000245149" NA
"25445" "ENSG00000253491" NA
"25446" "ENSG00000280172" NA
"25447" "ENSG00000277090" 283768
"25448" "ENSG00000253587" NA
"25449" "ENSG00000279751" NA
"25450" "ENSG00000183246" 150221
"25451" "ENSG00000197948" 89848
"25452" "ENSG00000280018" NA
"25453" "ENSG00000182533" 859
"25454" "ENSG00000179604" 23580
"25455" "ENSG00000262993" 3881
"25456" "ENSG00000230350" NA
"25457" "ENSG00000178971" 80169
"25458" "ENSG00000184423" NA
"25459" "ENSG00000279313" NA
"25460" "ENSG00000185078" NA
"25461" "ENSG00000225391" NA
"25462" "ENSG00000287179" NA
"25463" "ENSG00000231618" 9374
"25464" "ENSG00000248751" NA
"25465" "ENSG00000214074" NA
"25466" "ENSG00000235399" NA
"25467" "ENSG00000135052" 51280
"25468" "ENSG00000248285" NA
"25469" "ENSG00000163684" 11102
"25470" "ENSG00000178394" 3350
"25471" "ENSG00000178372" 51806
"25472" "ENSG00000180914" 5021
"25473" "ENSG00000131100" 529
"25474" "ENSG00000167900" 7083
"25475" "ENSG00000161179" 150223
"25476" "ENSG00000224839" NA
"25477" "ENSG00000279409" NA
"25478" "ENSG00000283312" NA
"25479" "ENSG00000273786" NA
"25480" "ENSG00000229150" NA
"25481" "ENSG00000240861" NA
"25482" "ENSG00000176753" 644809
"25483" "ENSG00000235366" NA
"25484" "ENSG00000090863" 2734
"25485" "ENSG00000214073" NA
"25486" "ENSG00000203733" 100126572
"25487" "ENSG00000237876" NA
"25488" "ENSG00000279537" NA
"25489" "ENSG00000172361" 220136
"25490" "ENSG00000205488" NA
"25491" "ENSG00000259288" NA
"25492" "ENSG00000118231" 1421
"25493" "ENSG00000161791" 91010
"25494" "ENSG00000225044" NA
"25495" "ENSG00000256462" NA
"25496" "ENSG00000137843" 56924
"25497" "ENSG00000137843" 106821730
"25498" "ENSG00000178363" 810
"25499" "ENSG00000163254" 1420
"25500" "ENSG00000257270" NA
"25501" "ENSG00000215160" NA
"25502" "ENSG00000162631" 22854
"25503" "ENSG00000226174" 647310
"25504" "ENSG00000277310" NA
"25505" "ENSG00000175061" NA
"25506" "ENSG00000258366" 51750
"25507" "ENSG00000125046" 51066
"25508" "ENSG00000224529" NA
"25509" "ENSG00000255154" 109703458
"25510" "ENSG00000262748" NA
"25511" "ENSG00000166965" 91433
"25512" "ENSG00000174015" 220082
"25513" "ENSG00000250980" NA
"25514" "ENSG00000016402" 53832
"25515" "ENSG00000286119" NA
"25516" "ENSG00000248725" NA
"25517" "ENSG00000164144" 27236
"25518" "ENSG00000283491" NA
"25519" "ENSG00000227517" NA
"25520" "ENSG00000101825" 25878
"25521" "ENSG00000188037" 1180
"25522" "ENSG00000160049" 1676
"25523" "ENSG00000272646" NA
"25524" "ENSG00000271555" NA
"25525" "ENSG00000213080" NA
"25526" "ENSG00000205944" 57054
"25527" "ENSG00000205944" 57055
"25528" "ENSG00000205944" 57135
"25529" "ENSG00000023287" 9821
"25530" "ENSG00000238029" NA
"25531" "ENSG00000262045" 3885
"25532" "ENSG00000262045" 100653049
"25533" "ENSG00000267184" NA
"25534" "ENSG00000147439" 55909
"25535" "ENSG00000266970" NA
"25536" "ENSG00000233691" NA
"25537" "ENSG00000232188" NA
"25538" "ENSG00000279321" NA
"25539" "ENSG00000163071" 132671
"25540" "ENSG00000198358" NA
"25541" "ENSG00000189316" 441239
"25542" "ENSG00000158764" 142683
"25543" "ENSG00000270533" NA
"25544" "ENSG00000198039" 10793
"25545" "ENSG00000280372" NA
"25546" "ENSG00000279851" NA
"25547" "ENSG00000286028" NA
"25548" "ENSG00000287727" NA
"25549" "ENSG00000231475" NA
"25550" "ENSG00000184508" 374659
"25551" "ENSG00000279062" NA
"25552" "ENSG00000110777" 5450
"25553" "ENSG00000203469" NA
"25554" "ENSG00000275945" NA
"25555" "ENSG00000258462" NA
"25556" "ENSG00000142655" 5195
"25557" "ENSG00000168067" 5871
"25558" "ENSG00000277693" NA
"25559" "ENSG00000182264" 284359
"25560" "ENSG00000259155" NA
"25561" "ENSG00000131686" 765
"25562" "ENSG00000100479" 5427
"25563" "ENSG00000275592" NA
"25564" "ENSG00000181798" NA
"25565" "ENSG00000278106" NA
"25566" "ENSG00000286942" NA
"25567" "ENSG00000277286" NA
"25568" "ENSG00000278723" 115653
"25569" "ENSG00000263012" 3884
"25570" "ENSG00000161180" 164592
"25571" "ENSG00000189091" 23450
"25572" "ENSG00000287566" NA
"25573" "ENSG00000273342" NA
"25574" "ENSG00000182187" 1419
"25575" "ENSG00000228498" NA
"25576" "ENSG00000162148" 220004
"25577" "ENSG00000137707" 54766
"25578" "ENSG00000286234" NA
"25579" "ENSG00000171596" 10316
"25580" "ENSG00000187686" NA
"25581" "ENSG00000258384" NA
"25582" "ENSG00000255475" NA
"25583" "ENSG00000254880" NA
"25584" "ENSG00000274952" 3804
"25585" "ENSG00000140553" 55898
"25586" "ENSG00000116001" 7072
"25587" "ENSG00000287011" NA
"25588" "ENSG00000287235" NA
"25589" "ENSG00000148057" 414328
"25590" "ENSG00000104055" 9333
"25591" "ENSG00000168582" 1418
"25592" "ENSG00000255093" NA
"25593" "ENSG00000128512" 9732
"25594" "ENSG00000231483" NA
"25595" "ENSG00000256073" NA
"25596" "ENSG00000228685" NA
"25597" "ENSG00000027001" 4285
"25598" "ENSG00000228951" NA
"25599" "ENSG00000242147" NA
"25600" "ENSG00000185515" 79184
"25601" "ENSG00000255428" NA
"25602" "ENSG00000106400" 10467
"25603" "ENSG00000231494" NA
"25604" "ENSG00000261737" NA
"25605" "ENSG00000234335" NA
"25606" "ENSG00000261986" 3883
"25607" "ENSG00000235113" NA
"25608" "ENSG00000234811" NA
"25609" "ENSG00000257570" NA
"25610" "ENSG00000135436" 84070
"25611" "ENSG00000228884" NA
"25612" "ENSG00000286399" NA
"25613" "ENSG00000062485" 1431
"25614" "ENSG00000143416" 8991
"25615" "ENSG00000278678" NA
"25616" "ENSG00000187172" 85319
"25617" "ENSG00000177673" 165100
"25618" "ENSG00000106397" 8985
"25619" "ENSG00000180535" 168620
"25620" "ENSG00000111339" 420
"25621" "ENSG00000253200" NA
"25622" "ENSG00000205863" 387911
"25623" "ENSG00000196208" 9687
"25624" "ENSG00000158941" 57805
"25625" "ENSG00000205356" 25851
"25626" "ENSG00000070950" 56852
"25627" "ENSG00000225788" NA
"25628" "ENSG00000167985" 54949
"25629" "ENSG00000233106" NA
"25630" "ENSG00000241296" 3109
"25631" "ENSG00000213487" NA
"25632" "ENSG00000111341" 4256
"25633" "ENSG00000232102" NA
"25634" "ENSG00000186652" 5553
"25635" "ENSG00000257243" NA
"25636" "ENSG00000205861" 542767
"25637" "ENSG00000273840" NA
"25638" "ENSG00000258284" NA
"25639" "ENSG00000238171" NA
"25640" "ENSG00000257964" NA
"25641" "ENSG00000234663" NA
"25642" "ENSG00000258104" NA
"25643" "ENSG00000110844" 25766
"25644" "ENSG00000102226" 8237
"25645" "ENSG00000274391" 7179
"25646" "ENSG00000128228" 23753
"25647" "ENSG00000283607" NA
"25648" "ENSG00000270474" NA
"25649" "ENSG00000211955" NA
"25650" "ENSG00000187514" 5757
"25651" "ENSG00000170881" 11236
"25652" "ENSG00000177938" 93661
"25653" "ENSG00000099834" 53841
"25654" "ENSG00000254203" NA
"25655" "ENSG00000179256" 440087
"25656" "ENSG00000253614" NA
"25657" "ENSG00000286107" NA
"25658" "ENSG00000253440" NA
"25659" "ENSG00000147684" 4715
"25660" "ENSG00000227525" NA
"25661" "ENSG00000182993" 144608
"25662" "ENSG00000256591" NA
"25663" "ENSG00000170035" 10477
"25664" "ENSG00000156970" 701
"25665" "ENSG00000211956" NA
"25666" "ENSG00000215117" NA
"25667" "ENSG00000243215" 3108
"25668" "ENSG00000235032" NA
"25669" "ENSG00000130829" 1852
"25670" "ENSG00000101144" 655
"25671" "ENSG00000256844" NA
"25672" "ENSG00000256339" NA
"25673" "ENSG00000254546" NA
"25674" "ENSG00000253325" NA
"25675" "ENSG00000217094" NA
"25676" "ENSG00000187847" NA
"25677" "ENSG00000211957" NA
"25678" "ENSG00000279477" NA
"25679" "ENSG00000253240" NA
"25680" "ENSG00000174667" 125958
"25681" "ENSG00000253359" NA
"25682" "ENSG00000211958" NA
"25683" "ENSG00000157119" 131377
"25684" "ENSG00000278884" NA
"25685" "ENSG00000253989" NA
"25686" "ENSG00000189332" NA
"25687" "ENSG00000224550" NA
"25688" "ENSG00000211959" NA
"25689" "ENSG00000277067" 102724843
"25690" "ENSG00000203761" NA
"25691" "ENSG00000253467" NA
"25692" "ENSG00000228757" NA
"25693" "ENSG00000188314" NA
"25694" "ENSG00000253294" NA
"25695" "ENSG00000174951" 2523
"25696" "ENSG00000165704" 3251
"25697" "ENSG00000278473" NA
"25698" "ENSG00000228966" NA
"25699" "ENSG00000237521" 26648
"25700" "ENSG00000254228" NA
"25701" "ENSG00000214827" 4515
"25702" "ENSG00000152944" 9412
"25703" "ENSG00000280330" NA
"25704" "ENSG00000106993" 55664
"25705" "ENSG00000170873" 9788
"25706" "ENSG00000279303" NA
"25707" "ENSG00000233190" NA
"25708" "ENSG00000232216" NA
"25709" "ENSG00000003509" 55471
"25710" "ENSG00000227122" 80863
"25711" "ENSG00000241183" NA
"25712" "ENSG00000279647" NA
"25713" "ENSG00000283195" NA
"25714" "ENSG00000283562" NA
"25715" "ENSG00000283464" NA
"25716" "ENSG00000287333" NA
"25717" "ENSG00000233713" NA
"25718" "ENSG00000185880" 140691
"25719" "ENSG00000189060" 3005
"25720" "ENSG00000182459" 400629
"25721" "ENSG00000097033" 51100
"25722" "ENSG00000168036" 1499
"25723" "ENSG00000284630" NA
"25724" "ENSG00000279895" NA
"25725" "ENSG00000284621" NA
"25726" "ENSG00000284654" NA
"25727" "ENSG00000278964" NA
"25728" "ENSG00000235991" NA
"25729" "ENSG00000211962" NA
"25730" "ENSG00000100023" 23759
"25731" "ENSG00000275764" NA
"25732" "ENSG00000253895" NA
"25733" "ENSG00000235712" 6257
"25734" "ENSG00000235307" 6046
"25735" "ENSG00000182712" 100272147
"25736" "ENSG00000270816" NA
"25737" "ENSG00000215065" NA
"25738" "ENSG00000236546" NA
"25739" "ENSG00000265630" NA
"25740" "ENSG00000116990" 4610
"25741" "ENSG00000281725" NA
"25742" "ENSG00000203364" NA
"25743" "ENSG00000224545" NA
"25744" "ENSG00000128567" 5420
"25745" "ENSG00000253465" NA
"25746" "ENSG00000261787" 100129654
"25747" "ENSG00000211961" NA
"25748" "ENSG00000171243" 25928
"25749" "ENSG00000281380" NA
"25750" "ENSG00000280983" NA
"25751" "ENSG00000147364" 26260
"25752" "ENSG00000229092" NA
"25753" "ENSG00000266217" NA
"25754" "ENSG00000253808" NA
"25755" "ENSG00000132155" 5894
"25756" "ENSG00000278247" 283767
"25757" "ENSG00000235758" 10554
"25758" "ENSG00000214700" 728858
"25759" "ENSG00000120616" 80314
"25760" "ENSG00000272537" NA
"25761" "ENSG00000205858" 100506049
"25762" "ENSG00000248391" NA
"25763" "ENSG00000150995" 3708
"25764" "ENSG00000264404" NA
"25765" "ENSG00000130518" 80726
"25766" "ENSG00000253871" NA
"25767" "ENSG00000281737" NA
"25768" "ENSG00000134049" 51124
"25769" "ENSG00000271418" NA
"25770" "ENSG00000256226" NA
"25771" "ENSG00000262282" NA
"25772" "ENSG00000256625" NA
"25773" "ENSG00000280206" NA
"25774" "ENSG00000262591" NA
"25775" "ENSG00000253852" NA
"25776" "ENSG00000275581" 8293
"25777" "ENSG00000267724" NA
"25778" "ENSG00000263065" NA
"25779" "ENSG00000171992" 11346
"25780" "ENSG00000263341" 83902
"25781" "ENSG00000267228" NA
"25782" "ENSG00000226964" NA
"25783" "ENSG00000228976" NA
"25784" "ENSG00000189014" NA
"25785" "ENSG00000258884" NA
"25786" "ENSG00000072864" 54820
"25787" "ENSG00000118689" 2309
"25788" "ENSG00000260648" NA
"25789" "ENSG00000263186" 100505753
"25790" "ENSG00000267800" NA
"25791" "ENSG00000286657" NA
"25792" "ENSG00000204640" 129521
"25793" "ENSG00000167220" 84064
"25794" "ENSG00000215567" NA
"25795" "ENSG00000224399" 7922
"25796" "ENSG00000258463" NA
"25797" "ENSG00000230226" NA
"25798" "ENSG00000261351" NA
"25799" "ENSG00000261102" NA
"25800" "ENSG00000229722" NA
"25801" "ENSG00000267746" NA
"25802" "ENSG00000232310" NA
"25803" "ENSG00000174446" 10302
"25804" "ENSG00000101746" 8715
"25805" "ENSG00000276077" 102724951
"25806" "ENSG00000115257" 54760
"25807" "ENSG00000180926" NA
"25808" "ENSG00000237703" 10107
"25809" "ENSG00000147459" 80005
"25810" "ENSG00000162337" 4041
"25811" "ENSG00000115998" 54980
"25812" "ENSG00000273559" 54883
"25813" "ENSG00000287759" NA
"25814" "ENSG00000187753" 389766
"25815" "ENSG00000147853" 50808
"25816" "ENSG00000074047" 2736
"25817" "ENSG00000115825" 23683
"25818" "ENSG00000213261" NA
"25819" "ENSG00000236238" NA
"25820" "ENSG00000236153" NA
"25821" "ENSG00000279177" NA
"25822" "ENSG00000169032" 5604
"25823" "ENSG00000156650" 23522
"25824" "ENSG00000236395" NA
"25825" "ENSG00000263235" NA
"25826" "ENSG00000276754" NA
"25827" "ENSG00000255071" 100528017
"25828" "ENSG00000236281" NA
"25829" "ENSG00000270688" NA
"25830" "ENSG00000158458" 9542
"25831" "ENSG00000253862" NA
"25832" "ENSG00000126602" 10131
"25833" "ENSG00000227723" NA
"25834" "ENSG00000236700" NA
"25835" "ENSG00000157368" 146433
"25836" "ENSG00000134339" 6289
"25837" "ENSG00000229327" NA
"25838" "ENSG00000214684" NA
"25839" "ENSG00000227253" NA
"25840" "ENSG00000280060" NA
"25841" "ENSG00000125534" 79144
"25842" "ENSG00000179630" 144811
"25843" "ENSG00000183943" 5613
"25844" "ENSG00000235318" NA
"25845" "ENSG00000233825" NA
"25846" "ENSG00000233154" NA
"25847" "ENSG00000226842" NA
"25848" "ENSG00000003400" 843
"25849" "ENSG00000183729" 2831
"25850" "ENSG00000144199" 151313
"25851" "ENSG00000231971" NA
"25852" "ENSG00000248911" NA
"25853" "ENSG00000251286" NA
"25854" "ENSG00000203801" NA
"25855" "ENSG00000287999" NA
"25856" "ENSG00000211964" NA
"25857" "ENSG00000250494" NA
"25858" "ENSG00000226107" NA
"25859" "ENSG00000274001" NA
"25860" "ENSG00000243404" NA
"25861" "ENSG00000235805" NA
"25862" "ENSG00000179611" NA
"25863" "ENSG00000272293" NA
"25864" "ENSG00000230381" NA
"25865" "ENSG00000211965" NA
"25866" "ENSG00000226308" NA
"25867" "ENSG00000233725" NA
"25868" "ENSG00000275785" NA
"25869" "ENSG00000130522" 3727
"25870" "ENSG00000236188" NA
"25871" "ENSG00000220556" NA
"25872" "ENSG00000224280" NA
"25873" "ENSG00000253386" NA
"25874" "ENSG00000155530" 136332
"25875" "ENSG00000253241" NA
"25876" "ENSG00000274347" NA
"25877" "ENSG00000146926" 136371
"25878" "ENSG00000273084" NA
"25879" "ENSG00000272953" NA
"25880" "ENSG00000234573" NA
"25881" "ENSG00000242882" NA
"25882" "ENSG00000211966" NA
"25883" "ENSG00000137656" 84811
"25884" "ENSG00000234432" 100129484
"25885" "ENSG00000277087" NA
"25886" "ENSG00000254687" NA
"25887" "ENSG00000286226" NA
"25888" "ENSG00000276768" NA
"25889" "ENSG00000231005" NA
"25890" "ENSG00000188800" 127391
"25891" "ENSG00000223749" NA
"25892" "ENSG00000082556" 4986
"25893" "ENSG00000261646" NA
"25894" "ENSG00000272361" NA
"25895" "ENSG00000254167" NA
"25896" "ENSG00000188674" 389073
"25897" "ENSG00000276098" NA
"25898" "ENSG00000286039" NA
"25899" "ENSG00000243050" NA
"25900" "ENSG00000278816" NA
"25901" "ENSG00000253941" NA
"25902" "ENSG00000152683" 55676
"25903" "ENSG00000284858" NA
"25904" "ENSG00000277425" NA
"25905" "ENSG00000116096" 6697
"25906" "ENSG00000287301" 107986888
"25907" "ENSG00000281837" NA
"25908" "ENSG00000248418" NA
"25909" "ENSG00000142319" 6531
"25910" "ENSG00000272954" NA
"25911" "ENSG00000253545" NA
"25912" "ENSG00000287974" NA
"25913" "ENSG00000259943" NA
"25914" "ENSG00000284651" NA
"25915" "ENSG00000250984" NA
"25916" "ENSG00000253821" NA
"25917" "ENSG00000281883" NA
"25918" "ENSG00000286365" NA
"25919" "ENSG00000218772" NA
"25920" "ENSG00000249744" NA
"25921" "ENSG00000207751" NA
"25922" "ENSG00000250869" NA
"25923" "ENSG00000223771" NA
"25924" "ENSG00000151773" 160857
"25925" "ENSG00000213118" NA
"25926" "ENSG00000104218" 79848
"25927" "ENSG00000211967" NA
"25928" "ENSG00000035664" 23604
"25929" "ENSG00000233787" NA
"25930" "ENSG00000141750" 342667
"25931" "ENSG00000100027" 29799
"25932" "ENSG00000280305" NA
"25933" "ENSG00000237793" NA
"25934" "ENSG00000250587" NA
"25935" "ENSG00000267509" NA
"25936" "ENSG00000196653" 91392
"25937" "ENSG00000250118" NA
"25938" "ENSG00000287176" NA
"25939" "ENSG00000106524" 57037
"25940" "ENSG00000164197" 285671
"25941" "ENSG00000287940" NA
"25942" "ENSG00000148965" 6291
"25943" "ENSG00000260484" NA
"25944" "ENSG00000228146" NA
"25945" "ENSG00000230044" NA
"25946" "ENSG00000237560" NA
"25947" "ENSG00000224950" NA
"25948" "ENSG00000206290" 1302
"25949" "ENSG00000286276" NA
"25950" "ENSG00000169006" 23620
"25951" "ENSG00000122643" 51251
"25952" "ENSG00000225980" NA
"25953" "ENSG00000226480" NA
"25954" "ENSG00000168447" 6338
"25955" "ENSG00000267510" NA
"25956" "ENSG00000196110" 374879
"25957" "ENSG00000164485" 116379
"25958" "ENSG00000270149" NA
"25959" "ENSG00000253106" NA
"25960" "ENSG00000241668" NA
"25961" "ENSG00000253714" NA
"25962" "ENSG00000244945" NA
"25963" "ENSG00000261679" NA
"25964" "ENSG00000254473" NA
"25965" "ENSG00000253940" NA
"25966" "ENSG00000181350" 388341
"25967" "ENSG00000253322" NA
"25968" "ENSG00000033170" 2530
"25969" "ENSG00000249140" NA
"25970" "ENSG00000254139" NA
"25971" "ENSG00000236068" NA
"25972" "ENSG00000135018" 29979
"25973" "ENSG00000147687" 83940
"25974" "ENSG00000287799" NA
"25975" "ENSG00000248477" NA
"25976" "ENSG00000176783" 80230
"25977" "ENSG00000188403" NA
"25978" "ENSG00000260406" NA
"25979" "ENSG00000153822" 3773
"25980" "ENSG00000159495" 116179
"25981" "ENSG00000135070" 81689
"25982" "ENSG00000227231" 8870
"25983" "ENSG00000182888" NA
"25984" "ENSG00000154743" 80746
"25985" "ENSG00000250482" NA
"25986" "ENSG00000240592" 80864
"25987" "ENSG00000254138" NA
"25988" "ENSG00000266651" NA
"25989" "ENSG00000254932" NA
"25990" "ENSG00000113361" 1004
"25991" "ENSG00000165495" 63876
"25992" "ENSG00000278738" 3802
"25993" "ENSG00000278738" 112267881
"25994" "ENSG00000259351" NA
"25995" "ENSG00000165794" 29986
"25996" "ENSG00000282153" NA
"25997" "ENSG00000232879" NA
"25998" "ENSG00000276238" NA
"25999" "ENSG00000271709" NA
"26000" "ENSG00000255074" NA
"26001" "ENSG00000215845" 100131187
"26002" "ENSG00000205936" NA
"26003" "ENSG00000281924" NA
"26004" "ENSG00000198258" 59286
"26005" "ENSG00000248769" NA
"26006" "ENSG00000286744" NA
"26007" "ENSG00000253203" NA
"26008" "ENSG00000282241" NA
"26009" "ENSG00000225189" NA
"26010" "ENSG00000230073" NA
"26011" "ENSG00000186479" 401190
"26012" "ENSG00000276776" 123036
"26013" "ENSG00000215540" NA
"26014" "ENSG00000258706" NA
"26015" "ENSG00000275475" NA
"26016" "ENSG00000259337" NA
"26017" "ENSG00000254395" NA
"26018" "ENSG00000253131" NA
"26019" "ENSG00000259490" NA
"26020" "ENSG00000253759" NA
"26021" "ENSG00000229816" NA
"26022" "ENSG00000165792" 64745
"26023" "ENSG00000230733" NA
"26024" "ENSG00000277477" NA
"26025" "ENSG00000155034" 80028
"26026" "ENSG00000250138" NA
"26027" "ENSG00000230258" NA
"26028" "ENSG00000197241" 155184
"26029" "ENSG00000253223" NA
"26030" "ENSG00000224923" NA
"26031" "ENSG00000270961" NA
"26032" "ENSG00000164591" 91977
"26033" "ENSG00000267603" NA
"26034" "ENSG00000121022" 10987
"26035" "ENSG00000132613" 92154
"26036" "ENSG00000271317" NA
"26037" "ENSG00000168806" 9836
"26038" "ENSG00000276121" NA
"26039" "ENSG00000267365" 400617
"26040" "ENSG00000282520" NA
"26041" "ENSG00000227596" NA
"26042" "ENSG00000123700" 3759
"26043" "ENSG00000167741" 124975
"26044" "ENSG00000282599" NA
"26045" "ENSG00000224296" NA
"26046" "ENSG00000231733" NA
"26047" "ENSG00000158769" 50848
"26048" "ENSG00000206245" 10665
"26049" "ENSG00000255295" NA
"26050" "ENSG00000198237" NA
"26051" "ENSG00000125999" 92747
"26052" "ENSG00000274295" NA
"26053" "ENSG00000181656" 54112
"26054" "ENSG00000253369" NA
"26055" "ENSG00000235259" 89870
"26056" "ENSG00000251158" NA
"26057" "ENSG00000279248" NA
"26058" "ENSG00000254980" NA
"26059" "ENSG00000279697" NA
"26060" "ENSG00000236492" NA
"26061" "ENSG00000145642" 100132916
"26062" "ENSG00000183644" 399949
"26063" "ENSG00000261889" NA
"26064" "ENSG00000279056" NA
"26065" "ENSG00000255429" NA
"26066" "ENSG00000234801" NA
"26067" "ENSG00000259187" NA
"26068" "ENSG00000259479" 653381
"26069" "ENSG00000280201" NA
"26070" "ENSG00000257611" NA
"26071" "ENSG00000112164" 2740
"26072" "ENSG00000279045" NA
"26073" "ENSG00000237125" 79804
"26074" "ENSG00000213421" NA
"26075" "ENSG00000198925" 79065
